"< Measurement Data Text Output >"
""
"Date/Time","@date()","ch.1","ch.2","ch.3","ch.4","ch.5","ch.6","ch.7","ch.8"
"","","°C","°C","","","","","",""
"11/28/2017 09:30'00","43067.3958333333","  21.6000","  13.4000","","","","","","",
"11/28/2017 09:40'00","43067.4027777778","  21.4000","  13.6000","","","","","","",
"11/28/2017 09:50'00","43067.4097222222","  21.5000","  13.8000","","","","","","",
"11/28/2017 10:00'00","43067.4166666667","  21.8000","  13.9000","","","","","","",
"11/28/2017 10:10'00","43067.4236111111","  22.3000","  14.0000","","","","","","",
"11/28/2017 10:20'00","43067.4305555556","  22.6000","  14.1000","","","","","","",
"11/28/2017 10:30'00","43067.4375000000","  22.5000","  14.2000","","","","","","",
"11/28/2017 10:40'00","43067.4444444444","  22.4000","  14.3000","","","","","","",
"11/28/2017 10:50'00","43067.4513888889","  23.4000","  14.4000","","","","","","",
"11/28/2017 11:00'00","43067.4583333333","  23.9000","  14.5000","","","","","","",
"11/28/2017 11:10'00","43067.4652777778","  22.8000","  14.6000","","","","","","",
"11/28/2017 11:20'00","43067.4722222222","  22.4000","  14.7000","","","","","","",
"11/28/2017 11:30'00","43067.4791666667","  22.9000","  14.8000","","","","","","",
"11/28/2017 11:40'00","43067.4861111111","  22.7000","  14.9000","","","","","","",
"11/28/2017 11:50'00","43067.4930555556","  22.8000","  15.0000","","","","","","",
"11/28/2017 12:00'00","43067.5000000000","  23.1000","  15.1000","","","","","","",
"11/28/2017 12:10'00","43067.5069444444","  24.0000","  15.1000","","","","","","",
"11/28/2017 12:20'00","43067.5138888889","  23.9000","  15.2000","","","","","","",
"11/28/2017 12:30'00","43067.5208333333","  24.1000","  15.3000","","","","","","",
"11/28/2017 12:40'00","43067.5277777778","  24.4000","  15.4000","","","","","","",
"11/28/2017 12:50'00","43067.5347222222","  24.6000","  15.5000","","","","","","",
"11/28/2017 13:00'00","43067.5416666667","  24.7000","  15.6000","","","","","","",
"11/28/2017 13:10'00","43067.5486111111","  24.9000","  15.7000","","","","","","",
"11/28/2017 13:20'00","43067.5555555556","  24.9000","  15.8000","","","","","","",
"11/28/2017 13:30'00","43067.5625000000","  24.7000","  15.9000","","","","","","",
"11/28/2017 13:40'00","43067.5694444444","  24.6000","  15.9000","","","","","","",
"11/28/2017 13:50'00","43067.5763888889","  24.4000","  16.0000","","","","","","",
"11/28/2017 14:00'00","43067.5833333333","  24.1000","  16.1000","","","","","","",
"11/28/2017 14:10'00","43067.5902777778","  23.7000","  16.2000","","","","","","",
"11/28/2017 14:20'00","43067.5972222222","  23.4000","  16.2000","","","","","","",
"11/28/2017 14:30'00","43067.6041666667","  23.0000","  16.3000","","","","","","",
"11/28/2017 14:40'00","43067.6111111111","  22.5000","  16.3000","","","","","","",
"11/28/2017 14:50'00","43067.6180555556","  22.0000","  16.3000","","","","","","",
"11/28/2017 15:00'00","43067.6250000000","  21.5000","  16.3000","","","","","","",
"11/28/2017 15:10'00","43067.6319444444","  21.0000","  16.4000","","","","","","",
"11/28/2017 15:20'00","43067.6388888889","  20.4000","  16.3000","","","","","","",
"11/28/2017 15:30'00","43067.6458333333","  20.0000","  16.4000","","","","","","",
"11/28/2017 15:40'00","43067.6527777778","  19.5000","  16.3000","","","","","","",
"11/28/2017 15:50'00","43067.6597222222","  19.0000","  16.3000","","","","","","",
"11/28/2017 16:00'00","43067.6666666667","  18.4000","  16.3000","","","","","","",
"11/28/2017 16:10'00","43067.6736111111","  17.5000","  16.3000","","","","","","",
"11/28/2017 16:20'00","43067.6805555556","  16.8000","  16.2000","","","","","","",
"11/28/2017 16:30'00","43067.6875000000","  16.0000","  16.3000","","","","","","",
"11/28/2017 16:40'00","43067.6944444444","  15.1000","  16.2000","","","","","","",
"11/28/2017 16:50'00","43067.7013888889","  14.5000","  16.1000","","","","","","",
"11/28/2017 17:00'00","43067.7083333333","  14.0000","  16.0000","","","","","","",
"11/28/2017 17:10'00","43067.7152777778","  13.5000","  16.0000","","","","","","",
"11/28/2017 17:20'00","43067.7222222222","  13.2000","  15.9000","","","","","","",
"11/28/2017 17:30'00","43067.7291666667","  12.9000","  15.8000","","","","","","",
"11/28/2017 17:40'00","43067.7361111111","  12.6000","  15.7000","","","","","","",
"11/28/2017 17:50'00","43067.7430555556","  12.3000","  15.7000","","","","","","",
"11/28/2017 18:00'00","43067.7500000000","  12.1000","  15.6000","","","","","","",
"11/28/2017 18:10'00","43067.7569444444","  11.9000","  15.5000","","","","","","",
"11/28/2017 18:20'00","43067.7638888889","  11.9000","  15.4000","","","","","","",
"11/28/2017 18:30'00","43067.7708333333","  11.8000","  15.4000","","","","","","",
"11/28/2017 18:40'00","43067.7777777778","  11.7000","  15.3000","","","","","","",
"11/28/2017 18:50'00","43067.7847222222","  11.6000","  15.3000","","","","","","",
"11/28/2017 19:00'00","43067.7916666667","  11.5000","  15.2000","","","","","","",
"11/28/2017 19:10'00","43067.7986111111","  11.3000","  15.1000","","","","","","",
"11/28/2017 19:20'00","43067.8055555556","  11.2000","  15.0000","","","","","","",
"11/28/2017 19:30'00","43067.8125000000","  11.0000","  15.0000","","","","","","",
"11/28/2017 19:40'00","43067.8194444444","  10.9000","  14.9000","","","","","","",
"11/28/2017 19:50'00","43067.8263888889","  10.7000","  14.9000","","","","","","",
"11/28/2017 20:00'00","43067.8333333333","  10.6000","  14.9000","","","","","","",
"11/28/2017 20:10'00","43067.8402777778","  10.4000","  14.8000","","","","","","",
"11/28/2017 20:20'00","43067.8472222222","  10.3000","  14.8000","","","","","","",
"11/28/2017 20:30'00","43067.8541666667","  10.3000","  14.7000","","","","","","",
"11/28/2017 20:40'00","43067.8611111111","  10.3000","  14.6000","","","","","","",
"11/28/2017 20:50'00","43067.8680555556","  10.3000","  14.6000","","","","","","",
"11/28/2017 21:00'00","43067.8750000000","  10.3000","  14.6000","","","","","","",
"11/28/2017 21:10'00","43067.8819444444","  10.3000","  14.5000","","","","","","",
"11/28/2017 21:20'00","43067.8888888889","  10.2000","  14.5000","","","","","","",
"11/28/2017 21:30'00","43067.8958333333","  10.2000","  14.5000","","","","","","",
"11/28/2017 21:40'00","43067.9027777778","  10.1000","  14.4000","","","","","","",
"11/28/2017 21:50'00","43067.9097222222","  10.0000","  14.3000","","","","","","",
"11/28/2017 22:00'00","43067.9166666667","   9.9000","  14.3000","","","","","","",
"11/28/2017 22:10'00","43067.9236111111","   9.8000","  14.3000","","","","","","",
"11/28/2017 22:20'00","43067.9305555556","   9.6000","  14.2000","","","","","","",
"11/28/2017 22:30'00","43067.9375000000","   9.6000","  14.2000","","","","","","",
"11/28/2017 22:40'00","43067.9444444444","   9.4000","  14.1000","","","","","","",
"11/28/2017 22:50'00","43067.9513888889","   9.4000","  14.1000","","","","","","",
"11/28/2017 23:00'00","43067.9583333333","   9.3000","  14.0000","","","","","","",
"11/28/2017 23:10'00","43067.9652777778","   9.2000","  13.9000","","","","","","",
"11/28/2017 23:20'00","43067.9722222222","   9.2000","  13.9000","","","","","","",
"11/28/2017 23:30'00","43067.9791666667","   9.3000","  13.9000","","","","","","",
"11/28/2017 23:40'00","43067.9861111111","   9.3000","  13.9000","","","","","","",
"11/28/2017 23:50'00","43067.9930555556","   9.2000","  13.8000","","","","","","",
"11/29/2017 00:00'00","43068.0000000000","   9.2000","  13.7000","","","","","","",
"11/29/2017 00:10'00","43068.0069444444","   9.2000","  13.7000","","","","","","",
"11/29/2017 00:20'00","43068.0138888889","   9.2000","  13.7000","","","","","","",
"11/29/2017 00:30'00","43068.0208333333","   9.1000","  13.6000","","","","","","",
"11/29/2017 00:40'00","43068.0277777778","   9.0000","  13.6000","","","","","","",
"11/29/2017 00:50'00","43068.0347222222","   9.0000","  13.6000","","","","","","",
"11/29/2017 01:00'00","43068.0416666667","   8.9000","  13.5000","","","","","","",
"11/29/2017 01:10'00","43068.0486111111","   8.8000","  13.5000","","","","","","",
"11/29/2017 01:20'00","43068.0555555556","   8.8000","  13.4000","","","","","","",
"11/29/2017 01:30'00","43068.0625000000","   8.8000","  13.5000","","","","","","",
"11/29/2017 01:40'00","43068.0694444444","   8.7000","  13.4000","","","","","","",
"11/29/2017 01:50'00","43068.0763888889","   8.7000","  13.4000","","","","","","",
"11/29/2017 02:00'00","43068.0833333333","   8.7000","  13.3000","","","","","","",
"11/29/2017 02:10'00","43068.0902777778","   8.7000","  13.3000","","","","","","",
"11/29/2017 02:20'00","43068.0972222222","   8.7000","  13.3000","","","","","","",
"11/29/2017 02:30'00","43068.1041666667","   8.6000","  13.3000","","","","","","",
"11/29/2017 02:40'00","43068.1111111111","   8.6000","  13.2000","","","","","","",
"11/29/2017 02:50'00","43068.1180555556","   8.6000","  13.2000","","","","","","",
"11/29/2017 03:00'00","43068.1250000000","   8.7000","  13.2000","","","","","","",
"11/29/2017 03:10'00","43068.1319444444","   8.8000","  13.1000","","","","","","",
"11/29/2017 03:20'00","43068.1388888889","   8.9000","  13.2000","","","","","","",
"11/29/2017 03:30'00","43068.1458333333","   8.8000","  13.1000","","","","","","",
"11/29/2017 03:40'00","43068.1527777778","   8.8000","  13.1000","","","","","","",
"11/29/2017 03:50'00","43068.1597222222","   8.8000","  13.1000","","","","","","",
"11/29/2017 04:00'00","43068.1666666667","   8.8000","  13.1000","","","","","","",
"11/29/2017 04:10'00","43068.1736111111","   8.9000","  13.1000","","","","","","",
"11/29/2017 04:20'00","43068.1805555556","   8.9000","  13.0000","","","","","","",
"11/29/2017 04:30'00","43068.1875000000","   9.0000","  13.0000","","","","","","",
"11/29/2017 04:40'00","43068.1944444444","   9.0000","  13.0000","","","","","","",
"11/29/2017 04:50'00","43068.2013888889","   8.9000","  13.0000","","","","","","",
"11/29/2017 05:00'00","43068.2083333333","   8.7000","  13.0000","","","","","","",
"11/29/2017 05:10'00","43068.2152777778","   8.6000","  13.0000","","","","","","",
"11/29/2017 05:20'00","43068.2222222222","   8.5000","  12.9000","","","","","","",
"11/29/2017 05:30'00","43068.2291666667","   8.5000","  12.9000","","","","","","",
"11/29/2017 05:40'00","43068.2361111111","   8.5000","  12.9000","","","","","","",
"11/29/2017 05:50'00","43068.2430555556","   8.5000","  12.9000","","","","","","",
"11/29/2017 06:00'00","43068.2500000000","   8.4000","  12.8000","","","","","","",
"11/29/2017 06:10'00","43068.2569444444","   8.4000","  12.8000","","","","","","",
"11/29/2017 06:20'00","43068.2638888889","   8.4000","  12.8000","","","","","","",
"11/29/2017 06:30'00","43068.2708333333","   8.4000","  12.8000","","","","","","",
"11/29/2017 06:40'00","43068.2777777778","   8.4000","  12.8000","","","","","","",
"11/29/2017 06:50'00","43068.2847222222","   8.5000","  12.8000","","","","","","",
"11/29/2017 07:00'00","43068.2916666667","   8.7000","  12.7000","","","","","","",
"11/29/2017 07:10'00","43068.2986111111","   8.9000","  12.7000","","","","","","",
"11/29/2017 07:20'00","43068.3055555556","   9.1000","  12.7000","","","","","","",
"11/29/2017 07:30'00","43068.3125000000","   9.4000","  12.7000","","","","","","",
"11/29/2017 07:40'00","43068.3194444444","   9.8000","  12.7000","","","","","","",
"11/29/2017 07:50'00","43068.3263888889","  10.3000","  12.7000","","","","","","",
"11/29/2017 08:00'00","43068.3333333333","  11.2000","  12.7000","","","","","","",
"11/29/2017 08:10'00","43068.3402777778","  12.0000","  12.8000","","","","","","",
"11/29/2017 08:20'00","43068.3472222222","  13.0000","  12.8000","","","","","","",
"11/29/2017 08:30'00","43068.3541666667","  14.2000","  12.8000","","","","","","",
"11/29/2017 08:40'00","43068.3611111111","  15.2000","  12.9000","","","","","","",
"11/29/2017 08:50'00","43068.3680555556","  16.0000","  12.9000","","","","","","",
"11/29/2017 09:00'00","43068.3750000000","  16.8000","  13.1000","","","","","","",
"11/29/2017 09:10'00","43068.3819444444","  17.5000","  13.2000","","","","","","",
"11/29/2017 09:20'00","43068.3888888889","  18.4000","  13.2000","","","","","","",
"11/29/2017 09:30'00","43068.3958333333","  19.1000","  13.4000","","","","","","",
"11/29/2017 09:40'00","43068.4027777778","  19.5000","  13.4000","","","","","","",
"11/29/2017 09:50'00","43068.4097222222","  20.9000","  13.6000","","","","","","",
"11/29/2017 10:00'00","43068.4166666667","  22.3000","  13.8000","","","","","","",
"11/29/2017 10:10'00","43068.4236111111","  21.3000","  13.9000","","","","","","",
"11/29/2017 10:20'00","43068.4305555556","  20.6000","  14.1000","","","","","","",
"11/29/2017 10:30'00","43068.4375000000","  20.5000","  14.2000","","","","","","",
"11/29/2017 10:40'00","43068.4444444444","  20.3000","  14.3000","","","","","","",
"11/29/2017 10:50'00","43068.4513888889","  20.8000","  14.4000","","","","","","",
"11/29/2017 11:00'00","43068.4583333333","  19.6000","  14.5000","","","","","","",
"11/29/2017 11:10'00","43068.4652777778","  20.0000","  14.6000","","","","","","",
"11/29/2017 11:20'00","43068.4722222222","  19.9000","  14.7000","","","","","","",
"11/29/2017 11:30'00","43068.4791666667","  19.2000","  14.7000","","","","","","",
"11/29/2017 11:40'00","43068.4861111111","  19.0000","  14.8000","","","","","","",
"11/29/2017 11:50'00","43068.4930555556","  18.7000","  14.8000","","","","","","",
"11/29/2017 12:00'00","43068.5000000000","  18.4000","  14.9000","","","","","","",
"11/29/2017 12:10'00","43068.5069444444","  19.0000","  14.9000","","","","","","",
"11/29/2017 12:20'00","43068.5138888889","  20.0000","  15.0000","","","","","","",
"11/29/2017 12:30'00","43068.5208333333","  21.9000","  15.0000","","","","","","",
"11/29/2017 12:40'00","43068.5277777778","  22.0000","  15.1000","","","","","","",
"11/29/2017 12:50'00","43068.5347222222","  21.6000","  15.2000","","","","","","",
"11/29/2017 13:00'00","43068.5416666667","  21.4000","  15.2000","","","","","","",
"11/29/2017 13:10'00","43068.5486111111","  21.7000","  15.3000","","","","","","",
"11/29/2017 13:20'00","43068.5555555556","  22.5000","  15.5000","","","","","","",
"11/29/2017 13:30'00","43068.5625000000","  22.1000","  15.5000","","","","","","",
"11/29/2017 13:40'00","43068.5694444444","  21.3000","  15.6000","","","","","","",
"11/29/2017 13:50'00","43068.5763888889","  20.9000","  15.6000","","","","","","",
"11/29/2017 14:00'00","43068.5833333333","  20.8000","  15.7000","","","","","","",
"11/29/2017 14:10'00","43068.5902777778","  20.7000","  15.8000","","","","","","",
"11/29/2017 14:20'00","43068.5972222222","  20.8000","  15.8000","","","","","","",
"11/29/2017 14:30'00","43068.6041666667","  20.7000","  15.8000","","","","","","",
"11/29/2017 14:40'00","43068.6111111111","  20.7000","  15.8000","","","","","","",
"11/29/2017 14:50'00","43068.6180555556","  20.7000","  15.9000","","","","","","",
"11/29/2017 15:00'00","43068.6250000000","  21.7000","  15.9000","","","","","","",
"11/29/2017 15:10'00","43068.6319444444","  21.7000","  16.0000","","","","","","",
"11/29/2017 15:20'00","43068.6388888889","  21.0000","  16.0000","","","","","","",
"11/29/2017 15:30'00","43068.6458333333","  20.4000","  16.1000","","","","","","",
"11/29/2017 15:40'00","43068.6527777778","  19.6000","  16.1000","","","","","","",
"11/29/2017 15:50'00","43068.6597222222","  19.0000","  16.1000","","","","","","",
"11/29/2017 16:00'00","43068.6666666667","  18.7000","  16.1000","","","","","","",
"11/29/2017 16:10'00","43068.6736111111","  18.2000","  16.1000","","","","","","",
"11/29/2017 16:20'00","43068.6805555556","  17.4000","  16.1000","","","","","","",
"11/29/2017 16:30'00","43068.6875000000","  16.9000","  16.0000","","","","","","",
"11/29/2017 16:40'00","43068.6944444444","  16.4000","  16.0000","","","","","","",
"11/29/2017 16:50'00","43068.7013888889","  15.9000","  16.0000","","","","","","",
"11/29/2017 17:00'00","43068.7083333333","  15.5000","  16.0000","","","","","","",
"11/29/2017 17:10'00","43068.7152777778","  15.1000","  15.9000","","","","","","",
"11/29/2017 17:20'00","43068.7222222222","  14.9000","  15.9000","","","","","","",
"11/29/2017 17:30'00","43068.7291666667","  14.7000","  15.8000","","","","","","",
"11/29/2017 17:40'00","43068.7361111111","  14.6000","  15.8000","","","","","","",
"11/29/2017 17:50'00","43068.7430555556","  14.4000","  15.8000","","","","","","",
"11/29/2017 18:00'00","43068.7500000000","  14.2000","  15.7000","","","","","","",
"11/29/2017 18:10'00","43068.7569444444","  14.1000","  15.7000","","","","","","",
"11/29/2017 18:20'00","43068.7638888889","  14.0000","  15.7000","","","","","","",
"11/29/2017 18:30'00","43068.7708333333","  14.0000","  15.6000","","","","","","",
"11/29/2017 18:40'00","43068.7777777778","  13.9000","  15.6000","","","","","","",
"11/29/2017 18:50'00","43068.7847222222","  13.8000","  15.5000","","","","","","",
"11/29/2017 19:00'00","43068.7916666667","  13.6000","  15.5000","","","","","","",
"11/29/2017 19:10'00","43068.7986111111","  13.6000","  15.5000","","","","","","",
"11/29/2017 19:20'00","43068.8055555556","  13.5000","  15.4000","","","","","","",
"11/29/2017 19:30'00","43068.8125000000","  13.5000","  15.4000","","","","","","",
"11/29/2017 19:40'00","43068.8194444444","  13.4000","  15.4000","","","","","","",
"11/29/2017 19:50'00","43068.8263888889","  13.4000","  15.4000","","","","","","",
"11/29/2017 20:00'00","43068.8333333333","  13.4000","  15.3000","","","","","","",
"11/29/2017 20:10'00","43068.8402777778","  13.3000","  15.3000","","","","","","",
"11/29/2017 20:20'00","43068.8472222222","  13.2000","  15.2000","","","","","","",
"11/29/2017 20:30'00","43068.8541666667","  13.2000","  15.2000","","","","","","",
"11/29/2017 20:40'00","43068.8611111111","  13.2000","  15.2000","","","","","","",
"11/29/2017 20:50'00","43068.8680555556","  13.3000","  15.2000","","","","","","",
"11/29/2017 21:00'00","43068.8750000000","  13.4000","  15.1000","","","","","","",
"11/29/2017 21:10'00","43068.8819444444","  13.4000","  15.1000","","","","","","",
"11/29/2017 21:20'00","43068.8888888889","  13.4000","  15.1000","","","","","","",
"11/29/2017 21:30'00","43068.8958333333","  13.5000","  15.1000","","","","","","",
"11/29/2017 21:40'00","43068.9027777778","  13.5000","  15.1000","","","","","","",
"11/29/2017 21:50'00","43068.9097222222","  13.4000","  15.1000","","","","","","",
"11/29/2017 22:00'00","43068.9166666667","  13.3000","  15.1000","","","","","","",
"11/29/2017 22:10'00","43068.9236111111","  13.3000","  15.1000","","","","","","",
"11/29/2017 22:20'00","43068.9305555556","  13.3000","  15.0000","","","","","","",
"11/29/2017 22:30'00","43068.9375000000","  13.4000","  15.0000","","","","","","",
"11/29/2017 22:40'00","43068.9444444444","  13.4000","  15.0000","","","","","","",
"11/29/2017 22:50'00","43068.9513888889","  13.3000","  15.0000","","","","","","",
"11/29/2017 23:00'00","43068.9583333333","  13.1000","  15.0000","","","","","","",
"11/29/2017 23:10'00","43068.9652777778","  13.0000","  15.0000","","","","","","",
"11/29/2017 23:20'00","43068.9722222222","  12.9000","  15.0000","","","","","","",
"11/29/2017 23:30'00","43068.9791666667","  12.9000","  15.0000","","","","","","",
"11/29/2017 23:40'00","43068.9861111111","  12.9000","  14.9000","","","","","","",
"11/29/2017 23:50'00","43068.9930555556","  12.9000","  14.9000","","","","","","",
"11/30/2017 00:00'00","43069.0000000000","  12.9000","  14.9000","","","","","","",
"11/30/2017 00:10'00","43069.0069444444","  12.9000","  14.9000","","","","","","",
"11/30/2017 00:20'00","43069.0138888889","  12.8000","  14.9000","","","","","","",
"11/30/2017 00:30'00","43069.0208333333","  12.8000","  14.9000","","","","","","",
"11/30/2017 00:40'00","43069.0277777778","  12.8000","  14.8000","","","","","","",
"11/30/2017 00:50'00","43069.0347222222","  12.9000","  14.8000","","","","","","",
"11/30/2017 01:00'00","43069.0416666667","  12.9000","  14.8000","","","","","","",
"11/30/2017 01:10'00","43069.0486111111","  12.9000","  14.8000","","","","","","",
"11/30/2017 01:20'00","43069.0555555556","  13.0000","  14.8000","","","","","","",
"11/30/2017 01:30'00","43069.0625000000","  13.1000","  14.8000","","","","","","",
"11/30/2017 01:40'00","43069.0694444444","  13.2000","  14.8000","","","","","","",
"11/30/2017 01:50'00","43069.0763888889","  13.2000","  14.8000","","","","","","",
"11/30/2017 02:00'00","43069.0833333333","  13.1000","  14.8000","","","","","","",
"11/30/2017 02:10'00","43069.0902777778","  13.1000","  14.8000","","","","","","",
"11/30/2017 02:20'00","43069.0972222222","  13.1000","  14.8000","","","","","","",
"11/30/2017 02:30'00","43069.1041666667","  13.0000","  14.8000","","","","","","",
"11/30/2017 02:40'00","43069.1111111111","  12.9000","  14.8000","","","","","","",
"11/30/2017 02:50'00","43069.1180555556","  12.8000","  14.8000","","","","","","",
"11/30/2017 03:00'00","43069.1250000000","  12.8000","  14.7000","","","","","","",
"11/30/2017 03:10'00","43069.1319444444","  12.8000","  14.7000","","","","","","",
"11/30/2017 03:20'00","43069.1388888889","  12.7000","  14.7000","","","","","","",
"11/30/2017 03:30'00","43069.1458333333","  12.7000","  14.7000","","","","","","",
"11/30/2017 03:40'00","43069.1527777778","  12.6000","  14.7000","","","","","","",
"11/30/2017 03:50'00","43069.1597222222","  12.6000","  14.7000","","","","","","",
"11/30/2017 04:00'00","43069.1666666667","  12.5000","  14.7000","","","","","","",
"11/30/2017 04:10'00","43069.1736111111","  12.5000","  14.7000","","","","","","",
"11/30/2017 04:20'00","43069.1805555556","  12.5000","  14.7000","","","","","","",
"11/30/2017 04:30'00","43069.1875000000","  12.5000","  14.6000","","","","","","",
"11/30/2017 04:40'00","43069.1944444444","  12.5000","  14.6000","","","","","","",
"11/30/2017 04:50'00","43069.2013888889","  12.5000","  14.6000","","","","","","",
"11/30/2017 05:00'00","43069.2083333333","  12.4000","  14.6000","","","","","","",
"11/30/2017 05:10'00","43069.2152777778","  12.5000","  14.6000","","","","","","",
"11/30/2017 05:20'00","43069.2222222222","  12.5000","  14.6000","","","","","","",
"11/30/2017 05:30'00","43069.2291666667","  12.4000","  14.6000","","","","","","",
"11/30/2017 05:40'00","43069.2361111111","  12.3000","  14.6000","","","","","","",
"11/30/2017 05:50'00","43069.2430555556","  12.4000","  14.6000","","","","","","",
"11/30/2017 06:00'00","43069.2500000000","  12.4000","  14.6000","","","","","","",
"11/30/2017 06:10'00","43069.2569444444","  12.4000","  14.5000","","","","","","",
"11/30/2017 06:20'00","43069.2638888889","  12.5000","  14.5000","","","","","","",
"11/30/2017 06:30'00","43069.2708333333","  12.6000","  14.5000","","","","","","",
"11/30/2017 06:40'00","43069.2777777778","  12.6000","  14.5000","","","","","","",
"11/30/2017 06:50'00","43069.2847222222","  12.7000","  14.5000","","","","","","",
"11/30/2017 07:00'00","43069.2916666667","  12.8000","  14.5000","","","","","","",
"11/30/2017 07:10'00","43069.2986111111","  12.9000","  14.5000","","","","","","",
"11/30/2017 07:20'00","43069.3055555556","  13.1000","  14.5000","","","","","","",
"11/30/2017 07:30'00","43069.3125000000","  13.3000","  14.5000","","","","","","",
"11/30/2017 07:40'00","43069.3194444444","  13.6000","  14.5000","","","","","","",
"11/30/2017 07:50'00","43069.3263888889","  14.0000","  14.5000","","","","","","",
"11/30/2017 08:00'00","43069.3333333333","  14.4000","  14.5000","","","","","","",
"11/30/2017 08:10'00","43069.3402777778","  15.0000","  14.6000","","","","","","",
"11/30/2017 08:20'00","43069.3472222222","  15.4000","  14.6000","","","","","","",
"11/30/2017 08:30'00","43069.3541666667","  15.7000","  14.6000","","","","","","",
"11/30/2017 08:40'00","43069.3611111111","  16.1000","  14.7000","","","","","","",
"11/30/2017 08:50'00","43069.3680555556","  16.5000","  14.7000","","","","","","",
"11/30/2017 09:00'00","43069.3750000000","  17.0000","  14.8000","","","","","","",
"11/30/2017 09:10'00","43069.3819444444","  17.5000","  14.8000","","","","","","",
"11/30/2017 09:20'00","43069.3888888889","  18.0000","  14.9000","","","","","","",
"11/30/2017 09:30'00","43069.3958333333","  18.3000","  14.9000","","","","","","",
"11/30/2017 09:40'00","43069.4027777778","  19.0000","  15.0000","","","","","","",
"11/30/2017 09:50'00","43069.4097222222","  19.7000","  15.1000","","","","","","",
"11/30/2017 10:00'00","43069.4166666667","  20.3000","  15.2000","","","","","","",
"11/30/2017 10:10'00","43069.4236111111","  20.0000","  15.3000","","","","","","",
"11/30/2017 10:20'00","43069.4305555556","  20.3000","  15.3000","","","","","","",
"11/30/2017 10:30'00","43069.4375000000","  20.4000","  15.4000","","","","","","",
"11/30/2017 10:40'00","43069.4444444444","  20.4000","  15.5000","","","","","","",
"11/30/2017 10:50'00","43069.4513888889","  20.3000","  15.6000","","","","","","",
"11/30/2017 11:00'00","43069.4583333333","  20.1000","  15.6000","","","","","","",
"11/30/2017 11:10'00","43069.4652777778","  20.7000","  15.7000","","","","","","",
"11/30/2017 11:20'00","43069.4722222222","  20.8000","  15.7000","","","","","","",
"11/30/2017 11:30'00","43069.4791666667","  21.3000","  15.8000","","","","","","",
"11/30/2017 11:40'00","43069.4861111111","  21.4000","  15.9000","","","","","","",
"11/30/2017 11:50'00","43069.4930555556","  21.7000","  15.9000","","","","","","",
"11/30/2017 12:00'00","43069.5000000000","  21.7000","  16.0000","","","","","","",
"11/30/2017 12:10'00","43069.5069444444","  22.8000","  16.0000","","","","","","",
"11/30/2017 12:20'00","43069.5138888889","  23.1000","  16.1000","","","","","","",
"11/30/2017 12:30'00","43069.5208333333","  22.5000","  16.2000","","","","","","",
"11/30/2017 12:40'00","43069.5277777778","  22.3000","  16.3000","","","","","","",
"11/30/2017 12:50'00","43069.5347222222","  22.1000","  16.3000","","","","","","",
"11/30/2017 13:00'00","43069.5416666667","  21.6000","  16.4000","","","","","","",
"11/30/2017 13:10'00","43069.5486111111","  22.2000","  16.4000","","","","","","",
"11/30/2017 13:20'00","43069.5555555556","  21.9000","  16.4000","","","","","","",
"11/30/2017 13:30'00","43069.5625000000","  22.0000","  16.5000","","","","","","",
"11/30/2017 13:40'00","43069.5694444444","  21.7000","  16.5000","","","","","","",
"11/30/2017 13:50'00","43069.5763888889","  21.4000","  16.6000","","","","","","",
"11/30/2017 14:00'00","43069.5833333333","  21.3000","  16.5000","","","","","","",
"11/30/2017 14:10'00","43069.5902777778","  21.6000","  16.6000","","","","","","",
"11/30/2017 14:20'00","43069.5972222222","  21.1000","  16.6000","","","","","","",
"11/30/2017 14:30'00","43069.6041666667","  20.7000","  16.7000","","","","","","",
"11/30/2017 14:40'00","43069.6111111111","  20.3000","  16.7000","","","","","","",
"11/30/2017 14:50'00","43069.6180555556","  19.7000","  16.7000","","","","","","",
"11/30/2017 15:00'00","43069.6250000000","  19.3000","  16.7000","","","","","","",
"11/30/2017 15:10'00","43069.6319444444","  19.2000","  16.7000","","","","","","",
"11/30/2017 15:20'00","43069.6388888889","  19.0000","  16.7000","","","","","","",
"11/30/2017 15:30'00","43069.6458333333","  18.7000","  16.7000","","","","","","",
"11/30/2017 15:40'00","43069.6527777778","  18.3000","  16.7000","","","","","","",
"11/30/2017 15:50'00","43069.6597222222","  17.9000","  16.7000","","","","","","",
"11/30/2017 16:00'00","43069.6666666667","  17.5000","  16.7000","","","","","","",
"11/30/2017 16:10'00","43069.6736111111","  17.1000","  16.7000","","","","","","",
"11/30/2017 16:20'00","43069.6805555556","  16.7000","  16.6000","","","","","","",
"11/30/2017 16:30'00","43069.6875000000","  16.3000","  16.6000","","","","","","",
"11/30/2017 16:40'00","43069.6944444444","  15.8000","  16.5000","","","","","","",
"11/30/2017 16:50'00","43069.7013888889","  15.4000","  16.5000","","","","","","",
"11/30/2017 17:00'00","43069.7083333333","  15.0000","  16.5000","","","","","","",
"11/30/2017 17:10'00","43069.7152777778","  14.6000","  16.4000","","","","","","",
"11/30/2017 17:20'00","43069.7222222222","  14.4000","  16.4000","","","","","","",
"11/30/2017 17:30'00","43069.7291666667","  14.3000","  16.3000","","","","","","",
"11/30/2017 17:40'00","43069.7361111111","  14.3000","  16.3000","","","","","","",
"11/30/2017 17:50'00","43069.7430555556","  14.5000","  16.2000","","","","","","",
